ASV,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV_3438,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_3439,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_3440,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_3441,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_3442,Eukaryota,Cryptophyta,unknown,Cryptomonadales,Goniomonadaceae,Goniomonas,unassigned
ASV_3443,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_3444,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_3445,Eukaryota,Cryptophyta,unknown,Pyrenomonadales,Geminigeraceae,Teleaulax,s_
ASV_3446,Eukaryota,unknown,Dinophyceae,Blastodiniales,unknown,g_,s_
ASV_3447,Eukaryota,Basidiomycota,Exobasidiomycetes,Entylomatales,unknown,Tilletiopsis,Tilletiopsis sp. B-TB2005
ASV_3448,Eukaryota,unknown,Dinophyceae,Syndiniales,unassigned,unassigned,unassigned
ASV_3449,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_3450,Eukaryota,Cercozoa,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_3451,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_3452,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,g_,s_
ASV_3453,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_3454,Eukaryota,unknown,Dinophyceae,Gonyaulacales,Gonyaulacaceae,g_,s_
ASV_3455,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_3456,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,g_,s_
ASV_3457,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Akashiwo,Akashiwo sanguinea
ASV_3458,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Akashiwo,s_
ASV_3459,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,g_,s_
ASV_3460,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,g_,s_
ASV_3461,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,g_,s_
ASV_3462,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,s_
ASV_3463,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,s_
ASV_3464,Eukaryota,unknown,Dinophyceae,Gymnodiniales,unassigned,g_,s_
ASV_3465,Eukaryota,unknown,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,s_
ASV_3466,Eukaryota,unknown,Dinophyceae,Suessiales,Suessiaceae,g_,s_
ASV_3467,Eukaryota,Cercozoa,unassigned,unassigned,unassigned,g_,s_
ASV_3468,Eukaryota,Cryptophyta,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_3469,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_3470,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Phaffomycetaceae,g_,s_
ASV_3471,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_3472,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_3473,Eukaryota,Bacillariophyta,unassigned,unassigned,unassigned,g_,s_
ASV_3474,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_3475,Eukaryota,Chlorophyta,Mamiellophyceae,Dolichomastigales,Crustomastigaceae,g_,s_
ASV_3476,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Cochlodinium,s_
ASV_3477,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_3478,Eukaryota,unknown,unknown,Choanoflagellata,unknown,g_,s_
ASV_3479,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_3480,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_3481,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_3482,Eukaryota,unknown,Dinophyceae,Prorocentrales,Prorocentraceae,g_,s_
ASV_3483,Eukaryota,unknown,Dinophyceae,Peridiniales,Heterocapsaceae,g_,s_
ASV_3484,Eukaryota,Chlorophyta,Mamiellophyceae,unassigned,unassigned,g_,s_
ASV_3485,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_3486,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_3487,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_3488,Eukaryota,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae,g_,s_
ASV_3489,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_3490,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_3491,Eukaryota,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,g_,s_
ASV_3492,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_3493,Eukaryota,Ciliophora,Spirotrichea,Tintinnida,Codonellidae,Tintinnopsis,Tintinnopsis sp. JG-2011a
ASV_3494,Eukaryota,unknown,Chrysophyceae,Chromulinales,unassigned,unassigned,unassigned
ASV_3495,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_3496,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_3497,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Melosirales,Stephanopyxidaceae,g_,s_
ASV_3498,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_3499,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,s_
ASV_3500,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_
ASV_3501,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_3502,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_
ASV_3503,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,g_,s_
ASV_3504,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Akashiwo,s_
ASV_3505,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Akashiwo,s_
ASV_3506,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Akashiwo,s_
ASV_3507,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Akashiwo,s_
ASV_3508,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Akashiwo,s_
ASV_3509,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Akashiwo,s_
ASV_3510,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_3511,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_3512,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_3513,Eukaryota,Ascomycota,Lecanoromycetes,unassigned,unassigned,unassigned,unassigned
ASV_3514,unassigned,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_3515,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_3516,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_3517,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_3518,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,unassigned
ASV_3519,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Melosirales,Stephanopyxidaceae,g_,s_
ASV_3520,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Kareniaceae,g_,s_
ASV_3521,Eukaryota,Cercozoa,unknown,unknown,unknown,g_,s_
ASV_3522,Eukaryota,Cercozoa,unknown,Thaumatomonadida,Thaumatomastigidae,g_,s_
ASV_3523,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_3524,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,s_
ASV_3525,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_3526,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_3527,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Kareniaceae,Karlodinium,s_
ASV_3528,Eukaryota,unknown,Labyrinthulomycetes,unknown,Thraustochytriaceae,g_,s_
ASV_3529,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_3530,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_3531,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Rhizosoleniales,Rhizosoleniaceae,Pseudosolenia,Pseudosolenia calcar-avis
ASV_3532,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_3533,Eukaryota,unknown,Acantharea,unassigned,unassigned,unassigned,unassigned
ASV_3534,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_
ASV_3535,Eukaryota,Chlorophyta,Mamiellophyceae,unassigned,unassigned,unassigned,s_
ASV_3536,Eukaryota,unknown,Haptophyta,Prymnesiales,Prymnesiaceae,unassigned,unassigned
ASV_3537,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Coscinodiscales,Hemidiscaceae,Hemidiscus,Hemidiscus cuneiformis
ASV_3538,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_
ASV_3539,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_3540,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,s_
ASV_3541,Eukaryota,Cercozoa,unknown,Thaumatomonadida,unassigned,g_,s_
ASV_3542,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Akashiwo,s_
ASV_3543,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,s_
ASV_3544,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,g_,s_
ASV_3545,Eukaryota,Chlorophyta,Trebouxiophyceae,unassigned,unassigned,unassigned,unassigned
ASV_3546,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_3547,Eukaryota,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Mrakiaceae,Udeniomyces,Udeniomyces megalosporus
ASV_3548,Eukaryota,unknown,Pelagophyceae,Pelagomonadales,unknown,Aureococcus,Aureococcus anophagefferens
ASV_3549,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_3550,Eukaryota,Cercozoa,unknown,Marimonadida,unknown,g_,s_
ASV_3551,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_3552,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Kareniaceae,Takayama,s_
ASV_3553,Eukaryota,Mucoromycota,Mucoromycetes,Mucorales,Rhizopodaceae,Rhizopus,Rhizopus stolonifer
ASV_3554,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,unassigned,s_
ASV_3555,Eukaryota,Ciliophora,Spirotrichea,unknown,Strombidiidae,Varistrombidium,s_
ASV_3556,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_3557,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_3558,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_3559,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_3560,Eukaryota,Chlorophyta,Mamiellophyceae,Dolichomastigales,Crustomastigaceae,g_,s_
ASV_3561,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_3562,Eukaryota,unknown,Dinophyceae,Gonyaulacales,unassigned,unassigned,unassigned
ASV_3563,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_3564,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_3565,Eukaryota,unknown,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_3566,Eukaryota,Ciliophora,Spirotrichea,Tintinnida,Codonellopsidae,Laackmanniella,Laackmanniella prolongata
ASV_3567,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_3568,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_3569,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_3570,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_3571,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_3572,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_3573,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,s_
ASV_3574,Eukaryota,unknown,Dinophyceae,Thoracosphaerales,Thoracosphaeraceae,unassigned,unassigned
ASV_3575,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_3576,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_3577,Eukaryota,Cryptophyta,unknown,Pyrenomonadales,Geminigeraceae,g_,s_
ASV_3578,Eukaryota,Chlorophyta,Mamiellophyceae,Dolichomastigales,Crustomastigaceae,g_,s_
ASV_3579,Eukaryota,unknown,Chrysophyceae,Chromulinales,Chromulinaceae,unassigned,unassigned
ASV_3580,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,s_
ASV_3581,Eukaryota,unknown,unknown,Diplonemea,unassigned,unassigned,unassigned
ASV_3582,Eukaryota,Chlorophyta,unknown,Pyramimonadales,unknown,g_,s_
ASV_3583,Eukaryota,unknown,unknown,Bicosoecida,unknown,g_,s_
ASV_3584,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_3585,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_3586,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_3587,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_
ASV_3588,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,s_
ASV_3589,Eukaryota,Bacillariophyta,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_3590,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,g_,s_
ASV_3591,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_3592,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,g_,s_
ASV_3593,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Akashiwo,Akashiwo sanguinea
ASV_3594,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_3595,Eukaryota,Chlorophyta,Trebouxiophyceae,unassigned,unassigned,unassigned,unassigned
ASV_3596,Eukaryota,unknown,unknown,Kinetoplastida,Bodonidae,g_,s_
ASV_3597,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,s_
ASV_3598,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_3599,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,s_
ASV_3600,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,g_,s_
ASV_3601,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_3602,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,unassigned,unassigned
ASV_3603,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_
ASV_3604,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_3605,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_3606,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_3607,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_3608,Eukaryota,unknown,Acantharea,unassigned,unassigned,g_,s_
ASV_3609,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,s_
ASV_3610,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,unassigned,unassigned,unassigned
ASV_3611,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_3612,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,s_
ASV_3613,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_3614,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_3615,Eukaryota,unknown,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_3616,Eukaryota,Chlorophyta,Mamiellophyceae,Dolichomastigales,Crustomastigaceae,g_,s_
ASV_3617,Eukaryota,Chlorophyta,Mamiellophyceae,Dolichomastigales,Crustomastigaceae,g_,s_
ASV_3619,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_3620,Eukaryota,Ciliophora,Spirotrichea,Choreotrichida,Strobilidiidae,g_,s_
ASV_3621,Eukaryota,unknown,Dinophyceae,unknown,unknown,g_,s_
ASV_3622,Eukaryota,unknown,Chrysomerophyceae,Chrysomeridales,Chrysomeridaceae,g_,s_
ASV_3623,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_3624,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_3625,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Akashiwo,s_
ASV_3626,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,g_,s_
ASV_3627,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Akashiwo,s_
ASV_3628,Eukaryota,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Amphosoma,s_
ASV_3629,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_3630,Eukaryota,Cercozoa,Thecofilosea,unknown,unknown,g_,s_
ASV_3631,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_3632,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,s_
ASV_3633,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Attheyaceae,g_,s_
ASV_3634,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_3635,Eukaryota,Perkinsozoa,unknown,Perkinsida,Perkinsidae,unassigned,s_
ASV_3636,Eukaryota,Cercozoa,unassigned,unassigned,unassigned,unassigned,s_
ASV_3638,Eukaryota,Ciliophora,Spirotrichea,Choreotrichida,Strobilidiidae,g_,s_
ASV_3639,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Coscinodiscales,Coscinodiscaceae,g_,s_
ASV_3640,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_3641,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,g_,s_
ASV_3642,Eukaryota,Chlorophyta,unknown,Pyramimonadales,unknown,Pterosperma,s_
ASV_3643,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_3644,Eukaryota,Cryptophyta,unknown,Pyrenomonadales,Geminigeraceae,g_,s_
ASV_3645,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_3646,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_3647,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,s_
ASV_3648,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_
ASV_3650,Eukaryota,unknown,Dinophyceae,Gonyaulacales,Gonyaulacaceae,Gonyaulax,s_
ASV_3651,Eukaryota,Cercozoa,unknown,Cercomonadida,Cercomonadidae,g_,s_
ASV_3652,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_3653,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_3654,Eukaryota,Ciliophora,Spirotrichea,unassigned,unassigned,g_,s_
ASV_3655,Eukaryota,unknown,Haptophyta,unknown,unknown,g_,s_
ASV_3656,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_3657,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_3658,Eukaryota,unknown,Dictyochophyceae,Florenciellales,unknown,g_,s_
ASV_3659,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,g_,s_
ASV_3660,Eukaryota,unknown,Dinophyceae,Suessiales,Suessiaceae,Protodinium,s_
ASV_3661,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Bacteriastrum,Bacteriastrum mediterraneum
ASV_3662,Eukaryota,Chlorophyta,Mamiellophyceae,unknown,unknown,g_,s_
ASV_3663,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,g_,s_
ASV_3664,Eukaryota,Cercozoa,unassigned,unassigned,unassigned,unassigned,s_
ASV_3665,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Kareniaceae,Karlodinium,unassigned
ASV_3666,Eukaryota,unknown,Dinophyceae,Blastodiniales,unknown,g_,s_
ASV_3667,Eukaryota,unknown,Dinophyceae,Peridiniales,Peridiniaceae,g_,s_
ASV_3668,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_3669,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_3670,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_3671,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_3672,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,g_,s_
ASV_3673,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Akashiwo,s_
ASV_3674,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_3675,Eukaryota,unknown,Dinophyceae,unknown,unknown,unknown,s_
ASV_3676,Eukaryota,unknown,unknown,Choanoflagellata,Stephanoecidae,g_,s_
ASV_3677,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,unassigned,s_
ASV_3678,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_3679,Eukaryota,Ascomycota,Dothideomycetes,Capnodiales,unassigned,unassigned,unassigned
ASV_3680,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_3681,Eukaryota,Chlorophyta,Mamiellophyceae,Dolichomastigales,Crustomastigaceae,g_,s_
ASV_3682,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_3683,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_3684,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_3685,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_3686,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,unassigned
ASV_3687,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_3688,Eukaryota,Chlorophyta,unassigned,unassigned,unassigned,g_,s_
ASV_3689,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_3690,Eukaryota,unknown,Dinophyceae,Syndiniales,unassigned,unassigned,unassigned
ASV_3691,Eukaryota,Annelida,Polychaeta,Phyllodocida,Syllidae,Prosphaerosyllis,Prosphaerosyllis xarifae
ASV_3692,Eukaryota,unknown,unknown,Telonemida,unknown,Telonema,s_
ASV_3693,Eukaryota,Chlorophyta,unknown,Pyramimonadales,unknown,g_,s_
ASV_3694,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_
ASV_3695,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_3696,Eukaryota,unknown,unknown,Diplonemea,Hemistasiidae,g_,s_
ASV_3697,Eukaryota,Chlorophyta,Mamiellophyceae,unknown,unknown,g_,s_
ASV_3698,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_3699,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_3700,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_3701,Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,unassigned,unassigned,unassigned
ASV_3702,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_3703,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_3704,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Warnowiaceae,g_,s_
ASV_3705,Eukaryota,unknown,Acantharea,Holacanthida,Acanthochiasmidae,Trizona,s_
ASV_3706,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_3707,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_3709,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_3710,Eukaryota,unknown,Dinophyceae,Suessiales,Suessiaceae,Protodinium,s_
ASV_3711,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_3712,Eukaryota,Chordata,Appendicularia,unknown,unknown,g_,s_
ASV_3713,Eukaryota,Ciliophora,unassigned,unassigned,unassigned,g_,s_
ASV_3714,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_3715,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_3716,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_3717,Eukaryota,Cryptophyta,unknown,Pyrenomonadales,Geminigeraceae,g_,s_
ASV_3718,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_3719,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,g_,s_
ASV_3720,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Akashiwo,Akashiwo sanguinea
ASV_3721,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Akashiwo,s_
ASV_3722,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,g_,s_
ASV_3723,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Akashiwo,s_
ASV_3724,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,g_,s_
ASV_3725,Eukaryota,Streptophyta,Bryopsida,Funariales,Funariaceae,unassigned,unassigned
ASV_3726,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,s_
ASV_3727,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_3728,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_3729,Eukaryota,unknown,Dinophyceae,unknown,unknown,g_,s_
ASV_3730,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,g_,s_
ASV_3731,Eukaryota,Arthropoda,Insecta,Diptera,Culicidae,Culex,unassigned
ASV_3732,Eukaryota,unknown,Dinophyceae,Thoracosphaerales,Thoracosphaeraceae,Ensiculifera,Ensiculifera imariensis
ASV_3733,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
